"region"	"alder"	"kjønn"	"Personer 2023"
"K-3449 Sør-Aurdal"	"78 år"	"Menn"	21
"K-3449 Sør-Aurdal"	"78 år"	"Kvinner"	14
"K-3449 Sør-Aurdal"	"79 år"	"Menn"	15
"K-3449 Sør-Aurdal"	"79 år"	"Kvinner"	18
"K-3449 Sør-Aurdal"	"80 år"	"Menn"	16
"K-3449 Sør-Aurdal"	"80 år"	"Kvinner"	9
"K-3449 Sør-Aurdal"	"81 år"	"Menn"	9
"K-3449 Sør-Aurdal"	"81 år"	"Kvinner"	13
"K-3449 Sør-Aurdal"	"82 år"	"Menn"	11
"K-3449 Sør-Aurdal"	"82 år"	"Kvinner"	14
"K-3449 Sør-Aurdal"	"83 år"	"Menn"	10
"K-3449 Sør-Aurdal"	"83 år"	"Kvinner"	10
"K-3449 Sør-Aurdal"	"84 år"	"Menn"	10
"K-3449 Sør-Aurdal"	"84 år"	"Kvinner"	11
"K-3449 Sør-Aurdal"	"85 år"	"Menn"	7
"K-3449 Sør-Aurdal"	"85 år"	"Kvinner"	10
"K-3449 Sør-Aurdal"	"86 år"	"Menn"	5
"K-3449 Sør-Aurdal"	"86 år"	"Kvinner"	5
"K-3449 Sør-Aurdal"	"87 år"	"Menn"	9
"K-3449 Sør-Aurdal"	"87 år"	"Kvinner"	7
"K-3449 Sør-Aurdal"	"88 år"	"Menn"	1
"K-3449 Sør-Aurdal"	"88 år"	"Kvinner"	3
"K-3449 Sør-Aurdal"	"89 år"	"Menn"	3
"K-3449 Sør-Aurdal"	"89 år"	"Kvinner"	6
"K-3449 Sør-Aurdal"	"90 år"	"Menn"	4
"K-3449 Sør-Aurdal"	"90 år"	"Kvinner"	4
"K-3449 Sør-Aurdal"	"91 år"	"Menn"	2
"K-3449 Sør-Aurdal"	"91 år"	"Kvinner"	4
"K-3449 Sør-Aurdal"	"92 år"	"Menn"	2
"K-3449 Sør-Aurdal"	"92 år"	"Kvinner"	7
"K-3449 Sør-Aurdal"	"93 år"	"Menn"	1
"K-3449 Sør-Aurdal"	"93 år"	"Kvinner"	2
"K-3449 Sør-Aurdal"	"94 år"	"Menn"	0
"K-3449 Sør-Aurdal"	"94 år"	"Kvinner"	2
"K-3449 Sør-Aurdal"	"95 år"	"Menn"	0
"K-3449 Sør-Aurdal"	"95 år"	"Kvinner"	2
"K-3449 Sør-Aurdal"	"96 år"	"Menn"	1
"K-3449 Sør-Aurdal"	"96 år"	"Kvinner"	1
"K-3449 Sør-Aurdal"	"97 år"	"Menn"	0
"K-3449 Sør-Aurdal"	"97 år"	"Kvinner"	1
"K-3449 Sør-Aurdal"	"98 år"	"Menn"	0
"K-3449 Sør-Aurdal"	"98 år"	"Kvinner"	1
"K-3449 Sør-Aurdal"	"99 år"	"Menn"	0
"K-3449 Sør-Aurdal"	"99 år"	"Kvinner"	1
"K-3449 Sør-Aurdal"	"100 år"	"Menn"	0
"K-3449 Sør-Aurdal"	"100 år"	"Kvinner"	1
"K-3449 Sør-Aurdal"	"101 år"	"Menn"	0
"K-3449 Sør-Aurdal"	"101 år"	"Kvinner"	0
"K-3449 Sør-Aurdal"	"102 år"	"Menn"	0
"K-3449 Sør-Aurdal"	"102 år"	"Kvinner"	1
"K-3449 Sør-Aurdal"	"103 år"	"Menn"	0
"K-3449 Sør-Aurdal"	"103 år"	"Kvinner"	0
"K-3449 Sør-Aurdal"	"104 år"	"Menn"	0
"K-3449 Sør-Aurdal"	"104 år"	"Kvinner"	0
"K-3449 Sør-Aurdal"	"105 år eller eldre"	"Menn"	0
"K-3449 Sør-Aurdal"	"105 år eller eldre"	"Kvinner"	0
"K-3450 Etnedal"	"0 år"	"Menn"	6
"K-3450 Etnedal"	"0 år"	"Kvinner"	4
"K-3450 Etnedal"	"1 år"	"Menn"	0
"K-3450 Etnedal"	"1 år"	"Kvinner"	7
"K-3450 Etnedal"	"2 år"	"Menn"	1
"K-3450 Etnedal"	"2 år"	"Kvinner"	1
"K-3450 Etnedal"	"3 år"	"Menn"	3
"K-3450 Etnedal"	"3 år"	"Kvinner"	3
"K-3450 Etnedal"	"4 år"	"Menn"	5
"K-3450 Etnedal"	"4 år"	"Kvinner"	4
"K-3450 Etnedal"	"5 år"	"Menn"	3
"K-3450 Etnedal"	"5 år"	"Kvinner"	3
"K-3450 Etnedal"	"6 år"	"Menn"	7
"K-3450 Etnedal"	"6 år"	"Kvinner"	5
"K-3450 Etnedal"	"7 år"	"Menn"	7
"K-3450 Etnedal"	"7 år"	"Kvinner"	8
"K-3450 Etnedal"	"8 år"	"Menn"	4
"K-3450 Etnedal"	"8 år"	"Kvinner"	4
"K-3450 Etnedal"	"9 år"	"Menn"	3
"K-3450 Etnedal"	"9 år"	"Kvinner"	8
"K-3450 Etnedal"	"10 år"	"Menn"	6
"K-3450 Etnedal"	"10 år"	"Kvinner"	3
"K-3450 Etnedal"	"11 år"	"Menn"	7
"K-3450 Etnedal"	"11 år"	"Kvinner"	4
"K-3450 Etnedal"	"12 år"	"Menn"	7
"K-3450 Etnedal"	"12 år"	"Kvinner"	3
"K-3450 Etnedal"	"13 år"	"Menn"	8
"K-3450 Etnedal"	"13 år"	"Kvinner"	12
"K-3450 Etnedal"	"14 år"	"Menn"	9
"K-3450 Etnedal"	"14 år"	"Kvinner"	5
"K-3450 Etnedal"	"15 år"	"Menn"	5
"K-3450 Etnedal"	"15 år"	"Kvinner"	8
"K-3450 Etnedal"	"16 år"	"Menn"	6
"K-3450 Etnedal"	"16 år"	"Kvinner"	7
"K-3450 Etnedal"	"17 år"	"Menn"	9
"K-3450 Etnedal"	"17 år"	"Kvinner"	6
"K-3450 Etnedal"	"18 år"	"Menn"	7
"K-3450 Etnedal"	"18 år"	"Kvinner"	5
"K-3450 Etnedal"	"19 år"	"Menn"	4
"K-3450 Etnedal"	"19 år"	"Kvinner"	5
"K-3450 Etnedal"	"20 år"	"Menn"	9
"K-3450 Etnedal"	"20 år"	"Kvinner"	6
"K-3450 Etnedal"	"21 år"	"Menn"	6
"K-3450 Etnedal"	"21 år"	"Kvinner"	10
"K-3450 Etnedal"	"22 år"	"Menn"	11
"K-3450 Etnedal"	"22 år"	"Kvinner"	7
"K-3450 Etnedal"	"23 år"	"Menn"	4
"K-3450 Etnedal"	"23 år"	"Kvinner"	8
"K-3450 Etnedal"	"24 år"	"Menn"	8
"K-3450 Etnedal"	"24 år"	"Kvinner"	5
"K-3450 Etnedal"	"25 år"	"Menn"	4
"K-3450 Etnedal"	"25 år"	"Kvinner"	7
"K-3450 Etnedal"	"26 år"	"Menn"	7
"K-3450 Etnedal"	"26 år"	"Kvinner"	6
"K-3450 Etnedal"	"27 år"	"Menn"	9
"K-3450 Etnedal"	"27 år"	"Kvinner"	3
"K-3450 Etnedal"	"28 år"	"Menn"	8
"K-3450 Etnedal"	"28 år"	"Kvinner"	7
"K-3450 Etnedal"	"29 år"	"Menn"	6
"K-3450 Etnedal"	"29 år"	"Kvinner"	6
"K-3450 Etnedal"	"30 år"	"Menn"	5
"K-3450 Etnedal"	"30 år"	"Kvinner"	7
"K-3450 Etnedal"	"31 år"	"Menn"	4
"K-3450 Etnedal"	"31 år"	"Kvinner"	2
"K-3450 Etnedal"	"32 år"	"Menn"	9
"K-3450 Etnedal"	"32 år"	"Kvinner"	5
"K-3450 Etnedal"	"33 år"	"Menn"	9
"K-3450 Etnedal"	"33 år"	"Kvinner"	5
"K-3450 Etnedal"	"34 år"	"Menn"	10
"K-3450 Etnedal"	"34 år"	"Kvinner"	2
"K-3450 Etnedal"	"35 år"	"Menn"	0
"K-3450 Etnedal"	"35 år"	"Kvinner"	3
"K-3450 Etnedal"	"36 år"	"Menn"	3
"K-3450 Etnedal"	"36 år"	"Kvinner"	5
"K-3450 Etnedal"	"37 år"	"Menn"	4
"K-3450 Etnedal"	"37 år"	"Kvinner"	8
"K-3450 Etnedal"	"38 år"	"Menn"	6
"K-3450 Etnedal"	"38 år"	"Kvinner"	11
"K-3450 Etnedal"	"39 år"	"Menn"	7
"K-3450 Etnedal"	"39 år"	"Kvinner"	7
"K-3450 Etnedal"	"40 år"	"Menn"	4
"K-3450 Etnedal"	"40 år"	"Kvinner"	5
"K-3450 Etnedal"	"41 år"	"Menn"	5
"K-3450 Etnedal"	"41 år"	"Kvinner"	6
"K-3450 Etnedal"	"42 år"	"Menn"	7
"K-3450 Etnedal"	"42 år"	"Kvinner"	7
"K-3450 Etnedal"	"43 år"	"Menn"	6
"K-3450 Etnedal"	"43 år"	"Kvinner"	7
"K-3450 Etnedal"	"44 år"	"Menn"	7
"K-3450 Etnedal"	"44 år"	"Kvinner"	4
"K-3450 Etnedal"	"45 år"	"Menn"	11
"K-3450 Etnedal"	"45 år"	"Kvinner"	6
"K-3450 Etnedal"	"46 år"	"Menn"	8
"K-3450 Etnedal"	"46 år"	"Kvinner"	6
"K-3450 Etnedal"	"47 år"	"Menn"	9
"K-3450 Etnedal"	"47 år"	"Kvinner"	9
"K-3450 Etnedal"	"48 år"	"Menn"	8
"K-3450 Etnedal"	"48 år"	"Kvinner"	5
"K-3450 Etnedal"	"49 år"	"Menn"	3
"K-3450 Etnedal"	"49 år"	"Kvinner"	5
"K-3450 Etnedal"	"50 år"	"Menn"	10
"K-3450 Etnedal"	"50 år"	"Kvinner"	16
"K-3450 Etnedal"	"51 år"	"Menn"	9
"K-3450 Etnedal"	"51 år"	"Kvinner"	11
"K-3450 Etnedal"	"52 år"	"Menn"	12
"K-3450 Etnedal"	"52 år"	"Kvinner"	9
"K-3450 Etnedal"	"53 år"	"Menn"	17
"K-3450 Etnedal"	"53 år"	"Kvinner"	8
"K-3450 Etnedal"	"54 år"	"Menn"	16
"K-3450 Etnedal"	"54 år"	"Kvinner"	6
"K-3450 Etnedal"	"55 år"	"Menn"	12
"K-3450 Etnedal"	"55 år"	"Kvinner"	7
"K-3450 Etnedal"	"56 år"	"Menn"	18
"K-3450 Etnedal"	"56 år"	"Kvinner"	9
"K-3450 Etnedal"	"57 år"	"Menn"	10
"K-3450 Etnedal"	"57 år"	"Kvinner"	11
"K-3450 Etnedal"	"58 år"	"Menn"	9
"K-3450 Etnedal"	"58 år"	"Kvinner"	13
"K-3450 Etnedal"	"59 år"	"Menn"	10
"K-3450 Etnedal"	"59 år"	"Kvinner"	9
"K-3450 Etnedal"	"60 år"	"Menn"	10
"K-3450 Etnedal"	"60 år"	"Kvinner"	9
"K-3450 Etnedal"	"61 år"	"Menn"	12
"K-3450 Etnedal"	"61 år"	"Kvinner"	5
"K-3450 Etnedal"	"62 år"	"Menn"	10
"K-3450 Etnedal"	"62 år"	"Kvinner"	8
"K-3450 Etnedal"	"63 år"	"Menn"	12
"K-3450 Etnedal"	"63 år"	"Kvinner"	4
"K-3450 Etnedal"	"64 år"	"Menn"	7
"K-3450 Etnedal"	"64 år"	"Kvinner"	5
"K-3450 Etnedal"	"65 år"	"Menn"	9
"K-3450 Etnedal"	"65 år"	"Kvinner"	9
"K-3450 Etnedal"	"66 år"	"Menn"	11
"K-3450 Etnedal"	"66 år"	"Kvinner"	7
"K-3450 Etnedal"	"67 år"	"Menn"	9
"K-3450 Etnedal"	"67 år"	"Kvinner"	7
"K-3450 Etnedal"	"68 år"	"Menn"	3
"K-3450 Etnedal"	"68 år"	"Kvinner"	10
"K-3450 Etnedal"	"69 år"	"Menn"	11
"K-3450 Etnedal"	"69 år"	"Kvinner"	7
"K-3450 Etnedal"	"70 år"	"Menn"	5
"K-3450 Etnedal"	"70 år"	"Kvinner"	6
"K-3450 Etnedal"	"71 år"	"Menn"	11
"K-3450 Etnedal"	"71 år"	"Kvinner"	11
"K-3450 Etnedal"	"72 år"	"Menn"	7
"K-3450 Etnedal"	"72 år"	"Kvinner"	7
"K-3450 Etnedal"	"73 år"	"Menn"	9
"K-3450 Etnedal"	"73 år"	"Kvinner"	8
"K-3450 Etnedal"	"74 år"	"Menn"	1
"K-3450 Etnedal"	"74 år"	"Kvinner"	5
"K-3450 Etnedal"	"75 år"	"Menn"	13
"K-3450 Etnedal"	"75 år"	"Kvinner"	11
"K-3450 Etnedal"	"76 år"	"Menn"	9
"K-3450 Etnedal"	"76 år"	"Kvinner"	12
"K-3450 Etnedal"	"77 år"	"Menn"	7
"K-3450 Etnedal"	"77 år"	"Kvinner"	6
"K-3450 Etnedal"	"78 år"	"Menn"	5
"K-3450 Etnedal"	"78 år"	"Kvinner"	7
"K-3450 Etnedal"	"79 år"	"Menn"	11
"K-3450 Etnedal"	"79 år"	"Kvinner"	7
"K-3450 Etnedal"	"80 år"	"Menn"	5
"K-3450 Etnedal"	"80 år"	"Kvinner"	8
"K-3450 Etnedal"	"81 år"	"Menn"	3
"K-3450 Etnedal"	"81 år"	"Kvinner"	2
"K-3450 Etnedal"	"82 år"	"Menn"	3
"K-3450 Etnedal"	"82 år"	"Kvinner"	6
"K-3450 Etnedal"	"83 år"	"Menn"	7
"K-3450 Etnedal"	"83 år"	"Kvinner"	6
"K-3450 Etnedal"	"84 år"	"Menn"	4
"K-3450 Etnedal"	"84 år"	"Kvinner"	8
"K-3450 Etnedal"	"85 år"	"Menn"	2
"K-3450 Etnedal"	"85 år"	"Kvinner"	1
"K-3450 Etnedal"	"86 år"	"Menn"	1
"K-3450 Etnedal"	"86 år"	"Kvinner"	6
"K-3450 Etnedal"	"87 år"	"Menn"	1
"K-3450 Etnedal"	"87 år"	"Kvinner"	5
"K-3450 Etnedal"	"88 år"	"Menn"	2
"K-3450 Etnedal"	"88 år"	"Kvinner"	5
"K-3450 Etnedal"	"89 år"	"Menn"	4
"K-3450 Etnedal"	"89 år"	"Kvinner"	5
"K-3450 Etnedal"	"90 år"	"Menn"	6
"K-3450 Etnedal"	"90 år"	"Kvinner"	1
"K-3450 Etnedal"	"91 år"	"Menn"	3
"K-3450 Etnedal"	"91 år"	"Kvinner"	2
"K-3450 Etnedal"	"92 år"	"Menn"	0
"K-3450 Etnedal"	"92 år"	"Kvinner"	1
"K-3450 Etnedal"	"93 år"	"Menn"	2
"K-3450 Etnedal"	"93 år"	"Kvinner"	1
"K-3450 Etnedal"	"94 år"	"Menn"	0
"K-3450 Etnedal"	"94 år"	"Kvinner"	0
"K-3450 Etnedal"	"95 år"	"Menn"	2
"K-3450 Etnedal"	"95 år"	"Kvinner"	1
"K-3450 Etnedal"	"96 år"	"Menn"	1
"K-3450 Etnedal"	"96 år"	"Kvinner"	0
"K-3450 Etnedal"	"97 år"	"Menn"	0
"K-3450 Etnedal"	"97 år"	"Kvinner"	0
"K-3450 Etnedal"	"98 år"	"Menn"	1
"K-3450 Etnedal"	"98 år"	"Kvinner"	0
"K-3450 Etnedal"	"99 år"	"Menn"	0
"K-3450 Etnedal"	"99 år"	"Kvinner"	0
"K-3450 Etnedal"	"100 år"	"Menn"	0
"K-3450 Etnedal"	"100 år"	"Kvinner"	0
"K-3450 Etnedal"	"101 år"	"Menn"	0
"K-3450 Etnedal"	"101 år"	"Kvinner"	0
"K-3450 Etnedal"	"102 år"	"Menn"	0
"K-3450 Etnedal"	"102 år"	"Kvinner"	0
"K-3450 Etnedal"	"103 år"	"Menn"	0
"K-3450 Etnedal"	"103 år"	"Kvinner"	0
"K-3450 Etnedal"	"104 år"	"Menn"	0
"K-3450 Etnedal"	"104 år"	"Kvinner"	0
"K-3450 Etnedal"	"105 år eller eldre"	"Menn"	0
"K-3450 Etnedal"	"105 år eller eldre"	"Kvinner"	0
"K-3451 Nord-Aurdal"	"0 år"	"Menn"	32
"K-3451 Nord-Aurdal"	"0 år"	"Kvinner"	33
"K-3451 Nord-Aurdal"	"1 år"	"Menn"	22
"K-3451 Nord-Aurdal"	"1 år"	"Kvinner"	25
"K-3451 Nord-Aurdal"	"2 år"	"Menn"	25
"K-3451 Nord-Aurdal"	"2 år"	"Kvinner"	28
"K-3451 Nord-Aurdal"	"3 år"	"Menn"	38
"K-3451 Nord-Aurdal"	"3 år"	"Kvinner"	21
"K-3451 Nord-Aurdal"	"4 år"	"Menn"	20
"K-3451 Nord-Aurdal"	"4 år"	"Kvinner"	29
"K-3451 Nord-Aurdal"	"5 år"	"Menn"	34
"K-3451 Nord-Aurdal"	"5 år"	"Kvinner"	33
"K-3451 Nord-Aurdal"	"6 år"	"Menn"	31
"K-3451 Nord-Aurdal"	"6 år"	"Kvinner"	27
"K-3451 Nord-Aurdal"	"7 år"	"Menn"	38
"K-3451 Nord-Aurdal"	"7 år"	"Kvinner"	21
"K-3451 Nord-Aurdal"	"8 år"	"Menn"	38
"K-3451 Nord-Aurdal"	"8 år"	"Kvinner"	31
"K-3451 Nord-Aurdal"	"9 år"	"Menn"	30
"K-3451 Nord-Aurdal"	"9 år"	"Kvinner"	33
"K-3451 Nord-Aurdal"	"10 år"	"Menn"	34
"K-3451 Nord-Aurdal"	"10 år"	"Kvinner"	30
"K-3451 Nord-Aurdal"	"11 år"	"Menn"	43
"K-3451 Nord-Aurdal"	"11 år"	"Kvinner"	17
"K-3451 Nord-Aurdal"	"12 år"	"Menn"	28
"K-3451 Nord-Aurdal"	"12 år"	"Kvinner"	33
"K-3451 Nord-Aurdal"	"13 år"	"Menn"	45
"K-3451 Nord-Aurdal"	"13 år"	"Kvinner"	25
"K-3451 Nord-Aurdal"	"14 år"	"Menn"	44
"K-3451 Nord-Aurdal"	"14 år"	"Kvinner"	35
"K-3451 Nord-Aurdal"	"15 år"	"Menn"	34
"K-3451 Nord-Aurdal"	"15 år"	"Kvinner"	38
"K-3451 Nord-Aurdal"	"16 år"	"Menn"	32
"K-3451 Nord-Aurdal"	"16 år"	"Kvinner"	43
"K-3451 Nord-Aurdal"	"17 år"	"Menn"	33
"K-3451 Nord-Aurdal"	"17 år"	"Kvinner"	35
"K-3451 Nord-Aurdal"	"18 år"	"Menn"	26
"K-3451 Nord-Aurdal"	"18 år"	"Kvinner"	40
"K-3451 Nord-Aurdal"	"19 år"	"Menn"	30
"K-3451 Nord-Aurdal"	"19 år"	"Kvinner"	36
"K-3451 Nord-Aurdal"	"20 år"	"Menn"	35
"K-3451 Nord-Aurdal"	"20 år"	"Kvinner"	38
"K-3451 Nord-Aurdal"	"21 år"	"Menn"	41
"K-3451 Nord-Aurdal"	"21 år"	"Kvinner"	27
"K-3451 Nord-Aurdal"	"22 år"	"Menn"	38
"K-3451 Nord-Aurdal"	"22 år"	"Kvinner"	34
"K-3451 Nord-Aurdal"	"23 år"	"Menn"	38
"K-3451 Nord-Aurdal"	"23 år"	"Kvinner"	31
"K-3451 Nord-Aurdal"	"24 år"	"Menn"	42
"K-3451 Nord-Aurdal"	"24 år"	"Kvinner"	35
"K-3451 Nord-Aurdal"	"25 år"	"Menn"	38
"K-3451 Nord-Aurdal"	"25 år"	"Kvinner"	28
"K-3451 Nord-Aurdal"	"26 år"	"Menn"	28
"K-3451 Nord-Aurdal"	"26 år"	"Kvinner"	22
"K-3451 Nord-Aurdal"	"27 år"	"Menn"	35
"K-3451 Nord-Aurdal"	"27 år"	"Kvinner"	31
"K-3451 Nord-Aurdal"	"28 år"	"Menn"	48
"K-3451 Nord-Aurdal"	"28 år"	"Kvinner"	28
"K-3451 Nord-Aurdal"	"29 år"	"Menn"	38
"K-3451 Nord-Aurdal"	"29 år"	"Kvinner"	50
"K-3451 Nord-Aurdal"	"30 år"	"Menn"	33
"K-3451 Nord-Aurdal"	"30 år"	"Kvinner"	40
"K-3451 Nord-Aurdal"	"31 år"	"Menn"	41
"K-3451 Nord-Aurdal"	"31 år"	"Kvinner"	23
"K-3451 Nord-Aurdal"	"32 år"	"Menn"	39
"K-3451 Nord-Aurdal"	"32 år"	"Kvinner"	36
"K-3451 Nord-Aurdal"	"33 år"	"Menn"	37
"K-3451 Nord-Aurdal"	"33 år"	"Kvinner"	44
"K-3451 Nord-Aurdal"	"34 år"	"Menn"	42
"K-3451 Nord-Aurdal"	"34 år"	"Kvinner"	34
"K-3451 Nord-Aurdal"	"35 år"	"Menn"	35
"K-3451 Nord-Aurdal"	"35 år"	"Kvinner"	40
"K-3451 Nord-Aurdal"	"36 år"	"Menn"	24
"K-3451 Nord-Aurdal"	"36 år"	"Kvinner"	30
"K-3451 Nord-Aurdal"	"37 år"	"Menn"	29
"K-3451 Nord-Aurdal"	"37 år"	"Kvinner"	36
"K-3451 Nord-Aurdal"	"38 år"	"Menn"	32
"K-3451 Nord-Aurdal"	"38 år"	"Kvinner"	37
"K-3451 Nord-Aurdal"	"39 år"	"Menn"	36
"K-3451 Nord-Aurdal"	"39 år"	"Kvinner"	33
"K-3451 Nord-Aurdal"	"40 år"	"Menn"	29
"K-3451 Nord-Aurdal"	"40 år"	"Kvinner"	35
"K-3451 Nord-Aurdal"	"41 år"	"Menn"	45
"K-3451 Nord-Aurdal"	"41 år"	"Kvinner"	38
"K-3451 Nord-Aurdal"	"42 år"	"Menn"	44
"K-3451 Nord-Aurdal"	"42 år"	"Kvinner"	37
"K-3451 Nord-Aurdal"	"43 år"	"Menn"	37
"K-3451 Nord-Aurdal"	"43 år"	"Kvinner"	32
"K-3451 Nord-Aurdal"	"44 år"	"Menn"	46
"K-3451 Nord-Aurdal"	"44 år"	"Kvinner"	32
"K-3451 Nord-Aurdal"	"45 år"	"Menn"	34
"K-3451 Nord-Aurdal"	"45 år"	"Kvinner"	27
"K-3451 Nord-Aurdal"	"46 år"	"Menn"	43
"K-3451 Nord-Aurdal"	"46 år"	"Kvinner"	48
"K-3451 Nord-Aurdal"	"47 år"	"Menn"	52
"K-3451 Nord-Aurdal"	"47 år"	"Kvinner"	37
"K-3451 Nord-Aurdal"	"48 år"	"Menn"	45
"K-3451 Nord-Aurdal"	"48 år"	"Kvinner"	42
"K-3451 Nord-Aurdal"	"49 år"	"Menn"	44
"K-3451 Nord-Aurdal"	"49 år"	"Kvinner"	51
"K-3451 Nord-Aurdal"	"50 år"	"Menn"	51
"K-3451 Nord-Aurdal"	"50 år"	"Kvinner"	41
"K-3451 Nord-Aurdal"	"51 år"	"Menn"	46
"K-3451 Nord-Aurdal"	"51 år"	"Kvinner"	46
"K-3451 Nord-Aurdal"	"52 år"	"Menn"	41
"K-3451 Nord-Aurdal"	"52 år"	"Kvinner"	42
"K-3451 Nord-Aurdal"	"53 år"	"Menn"	48
"K-3451 Nord-Aurdal"	"53 år"	"Kvinner"	52
"K-3451 Nord-Aurdal"	"54 år"	"Menn"	38
"K-3451 Nord-Aurdal"	"54 år"	"Kvinner"	40
"K-3451 Nord-Aurdal"	"55 år"	"Menn"	51
"K-3451 Nord-Aurdal"	"55 år"	"Kvinner"	41
"K-3451 Nord-Aurdal"	"56 år"	"Menn"	51
"K-3451 Nord-Aurdal"	"56 år"	"Kvinner"	43
"K-3451 Nord-Aurdal"	"57 år"	"Menn"	43
"K-3451 Nord-Aurdal"	"57 år"	"Kvinner"	47
"K-3451 Nord-Aurdal"	"58 år"	"Menn"	33
"K-3451 Nord-Aurdal"	"58 år"	"Kvinner"	41
"K-3451 Nord-Aurdal"	"59 år"	"Menn"	48
"K-3451 Nord-Aurdal"	"59 år"	"Kvinner"	41
"K-3451 Nord-Aurdal"	"60 år"	"Menn"	40
"K-3451 Nord-Aurdal"	"60 år"	"Kvinner"	41
"K-3451 Nord-Aurdal"	"61 år"	"Menn"	54
"K-3451 Nord-Aurdal"	"61 år"	"Kvinner"	42
"K-3451 Nord-Aurdal"	"62 år"	"Menn"	38
"K-3451 Nord-Aurdal"	"62 år"	"Kvinner"	42
"K-3451 Nord-Aurdal"	"63 år"	"Menn"	43
"K-3451 Nord-Aurdal"	"63 år"	"Kvinner"	51
"K-3451 Nord-Aurdal"	"64 år"	"Menn"	43
"K-3451 Nord-Aurdal"	"64 år"	"Kvinner"	50
"K-3451 Nord-Aurdal"	"65 år"	"Menn"	40
"K-3451 Nord-Aurdal"	"65 år"	"Kvinner"	40
"K-3451 Nord-Aurdal"	"66 år"	"Menn"	31
"K-3451 Nord-Aurdal"	"66 år"	"Kvinner"	42
"K-3451 Nord-Aurdal"	"67 år"	"Menn"	45
"K-3451 Nord-Aurdal"	"67 år"	"Kvinner"	60
"K-3451 Nord-Aurdal"	"68 år"	"Menn"	31
"K-3451 Nord-Aurdal"	"68 år"	"Kvinner"	47
"K-3451 Nord-Aurdal"	"69 år"	"Menn"	42
"K-3451 Nord-Aurdal"	"69 år"	"Kvinner"	38
"K-3451 Nord-Aurdal"	"70 år"	"Menn"	47
"K-3451 Nord-Aurdal"	"70 år"	"Kvinner"	43
"K-3451 Nord-Aurdal"	"71 år"	"Menn"	42
"K-3451 Nord-Aurdal"	"71 år"	"Kvinner"	43
"K-3451 Nord-Aurdal"	"72 år"	"Menn"	47
"K-3451 Nord-Aurdal"	"72 år"	"Kvinner"	46
"K-3451 Nord-Aurdal"	"73 år"	"Menn"	50
"K-3451 Nord-Aurdal"	"73 år"	"Kvinner"	52
"K-3451 Nord-Aurdal"	"74 år"	"Menn"	38
"K-3451 Nord-Aurdal"	"74 år"	"Kvinner"	38
"K-3451 Nord-Aurdal"	"75 år"	"Menn"	53
"K-3451 Nord-Aurdal"	"75 år"	"Kvinner"	44
"K-3451 Nord-Aurdal"	"76 år"	"Menn"	43
"K-3451 Nord-Aurdal"	"76 år"	"Kvinner"	44
"K-3451 Nord-Aurdal"	"77 år"	"Menn"	32
"K-3451 Nord-Aurdal"	"77 år"	"Kvinner"	33
"K-3451 Nord-Aurdal"	"78 år"	"Menn"	20
"K-3451 Nord-Aurdal"	"78 år"	"Kvinner"	27
"K-3451 Nord-Aurdal"	"79 år"	"Menn"	28
"K-3451 Nord-Aurdal"	"79 år"	"Kvinner"	37
"K-3451 Nord-Aurdal"	"80 år"	"Menn"	19
"K-3451 Nord-Aurdal"	"80 år"	"Kvinner"	27
"K-3451 Nord-Aurdal"	"81 år"	"Menn"	17
"K-3451 Nord-Aurdal"	"81 år"	"Kvinner"	14
"K-3451 Nord-Aurdal"	"82 år"	"Menn"	13
"K-3451 Nord-Aurdal"	"82 år"	"Kvinner"	14
"K-3451 Nord-Aurdal"	"83 år"	"Menn"	14
"K-3451 Nord-Aurdal"	"83 år"	"Kvinner"	29
"K-3451 Nord-Aurdal"	"84 år"	"Menn"	15
"K-3451 Nord-Aurdal"	"84 år"	"Kvinner"	25
"K-3451 Nord-Aurdal"	"85 år"	"Menn"	14
"K-3451 Nord-Aurdal"	"85 år"	"Kvinner"	17
"K-3451 Nord-Aurdal"	"86 år"	"Menn"	10
"K-3451 Nord-Aurdal"	"86 år"	"Kvinner"	17
"K-3451 Nord-Aurdal"	"87 år"	"Menn"	10
"K-3451 Nord-Aurdal"	"87 år"	"Kvinner"	12
"K-3451 Nord-Aurdal"	"88 år"	"Menn"	10
"K-3451 Nord-Aurdal"	"88 år"	"Kvinner"	14
"K-3451 Nord-Aurdal"	"89 år"	"Menn"	6
"K-3451 Nord-Aurdal"	"89 år"	"Kvinner"	9
"K-3451 Nord-Aurdal"	"90 år"	"Menn"	8
"K-3451 Nord-Aurdal"	"90 år"	"Kvinner"	10
"K-3451 Nord-Aurdal"	"91 år"	"Menn"	3
"K-3451 Nord-Aurdal"	"91 år"	"Kvinner"	10
"K-3451 Nord-Aurdal"	"92 år"	"Menn"	7
"K-3451 Nord-Aurdal"	"92 år"	"Kvinner"	5
"K-3451 Nord-Aurdal"	"93 år"	"Menn"	2
"K-3451 Nord-Aurdal"	"93 år"	"Kvinner"	3
"K-3451 Nord-Aurdal"	"94 år"	"Menn"	2
"K-3451 Nord-Aurdal"	"94 år"	"Kvinner"	7
"K-3451 Nord-Aurdal"	"95 år"	"Menn"	1
"K-3451 Nord-Aurdal"	"95 år"	"Kvinner"	5
"K-3451 Nord-Aurdal"	"96 år"	"Menn"	1
"K-3451 Nord-Aurdal"	"96 år"	"Kvinner"	3
